day,hour,online_players,m1_supply,supply_ratio,inflation_rate,market_heat,lambda_multiplier,price_index,diamond_price,diamond_garch_vol,iron_ingot_price,iron_ingot_garch_vol,netherite_price,netherite_garch_vol,elytra_price,elytra_garch_vol,oak_log_price,oak_log_garch_vol,enchanted_book_price,enchanted_book_garch_vol,gunpowder_price,gunpowder_garch_vol,ender_pearl_price,ender_pearl_garch_vol
131.125,3,78.0567155621529,7482127.529382944,0.7482127529382944,-0.014395134249366396,4.602504301483269,0.7541336138488998,0.3,97.89740852146552,0.004537096125572423,7.653117413280392,0.010123225149751832,2452.9305335707086,0.004616730090908288,1766.0989908583417,0.004616424059791395,1.0960167627607316,0.048263108701154765,44.114144370411836,0.0045800220544456385,4.824986493355344,0.006199802465849311,11.747193760422139,0.004522095162178015
131.16666666666666,4,83.3160820586949,8140841.114018039,0.8140841114018039,-0.013767658085396015,4.559811971318806,0.5278088616503567,0.3,98.29889586883913,0.004655017468327593,7.740434744445364,0.011532905475792285,2461.264891214683,0.004604186967009583,1772.103138426549,0.0046041854078710765,1.2057749308809007,0.06484611935167806,44.276155949635374,0.004613414392361914,4.866618179679035,0.007444797239673515,11.802954268337196,0.004644154282038992
131.20833333333334,5,89.75222476773531,8704482.23449444,0.8704482234494441,-0.01164728941643799,4.591568348193534,0.5310738632117954,0.3,98.56740487747369,0.004620733005728298,7.758236454095612,0.011266782214528306,2466.4394003382185,0.004547201985443083,1775.828841883992,0.004547269865161504,1.3118191158420045,0.06528341807940242,44.38016920574211,0.004565730680485998,4.899515675414983,0.00738029863016395,11.827857091532161,0.00464021402557929
131.25,6,102.74056446958708,9162690.174407529,0.9162690174407528,-0.00777053337034404,4.736567588976874,0.5356128442208924,0.3,98.63648773966247,0.004540977070758353,7.817567895510916,0.01074930611258018,2468.1618220280443,0.00445749828754509,1777.0690087494506,0.004457561529493084,1.2426560690110153,0.06483963717542948,44.41120880307899,0.004480339909369195,4.9030363027861865,0.007227894010109819,11.836138284363479,0.004543113291805082
131.29166666666666,7,121.53509182462597,9495313.703774624,0.9495313703774624,-0.005927340206839196,5.036509077264468,0.539929191163238,0.3,98.5630622314642,0.004430774009337102,7.811654657608646,0.010383682227965993,2466.331425517128,0.004353794534877408,1775.7582090882756,0.004353852930682837,1.1737723902967467,0.0625847199620698,44.37821876397247,0.004374852730141072,4.899294676342619,0.006934892405730007,11.827323180974151,0.004432739002329504
131.33333333333334,8,131.65564738697415,9707332.955209965,0.9707332955209965,-0.0034461665022420328,5.3806214557978205,0.5410472077505134,0.3,98.35151887091523,0.00432953855422677,7.794644608190118,0.009905349459631573,2461.0532174693494,0.004258649784642182,1771.9538151526285,0.004258670647603,1.0648208195270257,0.06059842632081806,44.28305760357485,0.004278038475227534,4.888639526059447,0.006660414510648667,11.801942307554501,0.004331351334919111
131.375,9,144.2831697647241,9832772.48426898,0.983277248426898,-0.0026362265991227156,5.773818816337909,0.5422420495435369,0.3,98.01308500228821,0.004259016565385907,7.612755055640505,0.009464648921724984,2452.613519679414,0.004194048226071685,1765.8772071547999,0.004194123079295512,0.9729763050357603,0.060952901824431034,44.13096142450652,0.0042118715894750676,4.871414771778946,0.006418697655914391,11.761342438539575,0.004260667408806808
131.41666666666666,10,158.7194638251964,9899753.749891972,0.9899753749891972,-0.0012542122897656318,6.240334577493395,0.5436887665964503,0.3,97.56723194090597,0.0042352973514408155,7.295594621294816,0.010369998044780889,2441.5079580719607,0.00417607976533953,1757.881143155325,0.00417614832624917,0.9661977648825706,0.06081253737614609,43.93072565675114,0.004192400318907244,4.84855221593875,0.0062224915817705026,11.70786066257387,0.004236754297072622
131.45833333333334,11,159.0862393061726,9887078.467532381,0.9887078467532382,-0.0008259523292135154,6.626160086863349,0.5420100811405649,0.3,97.04166529360421,0.00426343388900206,7.144806252662323,0.013426796102654251,2428.406426546253,0.004209463457951315,1748.4479893742223,0.004209526992286266,0.9636107468960522,0.05772091226129685,43.69457462062132,0.004224510469719028,4.792996833685967,0.006078133370116016,11.644820541888413,0.004264652286268466
131.5,12,161.334276203432,9881635.61079146,0.9881635610791459,-0.0007905593757797671,6.964119467889691,0.5411308514154547,0.3,96.46887619921418,0.0043344519462238185,7.030524336182227,0.013549619049040307,2414.1363535350006,0.004285489556040906,1738.1734638632768,0.0042855482837249196,0.9442838333505862,0.05477156082333804,43.43729762616697,0.004299350690604832,4.688284973018892,0.006366754209313992,11.576117824082461,0.004335395687199502
131.54166666666666,13,150.36494340857334,9819555.915331297,0.9819555915331296,-0.0011138493813429122,7.136798614088211,0.5374833453967558,0.3,95.88797429896213,0.004428725177309778,6.9912732641663755,0.013357975797412339,2399.6472552135097,0.004383959740188686,1727.7412705115842,0.004384015056542621,0.9259157515623567,0.05215447720554666,43.17619537639839,0.004396904969479795,4.66659833422136,0.007759060783213432,11.506441941014424,0.004429388472148639
131.58333333333334,14,157.64155426335452,9794642.656435972,0.9794642656435972,-0.0008900160051249332,7.343056586368191,0.538752812746336,0.3,95.33791764543703,0.0045193593943975326,6.914505976491945,0.01277194226959621,2385.957472127055,0.00447863857076703,1717.8845301289134,0.004478689897040089,0.9094201375277222,0.04966994421749286,42.92927769589874,0.004490632507942973,4.59964929742104,0.007499939182583904,11.440467362369322,0.004519772463429996
131.625,15,150.3246549701005,9843163.32040372,0.9843163320403719,-0.0011297655906619666,7.439905656919725,0.5362258610379641,0.3,94.86150954188703,0.004582054632970334,6.914812811723127,0.012393035988557786,2374.0839908111175,0.0045440423195708575,1709.3355731860418,0.004544092117209189,0.8937947394767956,0.047291849985973924,42.71523818159139,0.004555512605053286,4.616322013657378,0.00783904551435271,11.383327371752507,0.004582258251409393
131.66666666666666,16,133.60050845591905,10003393.704158204,1.0003393704158203,-0.001412983086604319,7.3620651723516755,0.5310206887654718,0.3,94.49605302788977,0.00459693377946154,6.995336266867936,0.01180163973560265,2364.9559290903676,0.004561776573116378,1702.7633691705257,0.0045618234648520505,0.8788885808171909,0.045032651560329505,42.5508317786536,0.004572550731406181,4.691725946435252,0.0075484882595827545,11.339494763720188,0.004596987541392308
131.70833333333334,17,116.10322033833178,10147058.282899164,1.0147058282899164,-0.0008869296500202223,7.138123235763509,0.5295219103289298,0.30001832193068306,94.27030050168192,0.0045578079610453836,7.1628888409577645,0.011525718640406524,2359.3226340484985,0.004525596240654304,1698.7073892267317,0.00452563921543212,1.149898948930678,0.04288831024794918,42.44932755684799,0.004535533296198987,4.680272591012662,0.008062567748101315,11.31241909349877,0.00455777930442187
131.75,18,106.5829747229413,10390421.283726403,1.0390421283726403,0.0011153554294142851,6.859327924405118,0.5437612424234095,0.3000720966016241,94.2011198696821,0.004474075693603607,7.393957950413771,0.012159717579850631,2357.670049186821,0.004444370340255905,1697.51739115216,0.004444410011269548,0.9359805136625272,0.07856826575503457,42.419006097280445,0.004453566643273986,4.675799744457558,0.007735474697970013,11.304125827822135,0.0044740168672183665
131.79166666666666,19,92.80842924117636,10699358.055922301,1.0699358055922301,0.0025170554109441062,6.500504165936848,0.5706765983742689,0.3001738088502067,94.29571944286684,0.0043693476295143495,7.45269918421464,0.013548211590734391,2360.1624045978024,0.004341715076823713,1699.3116515489028,0.004341752258379939,1.0673258910522583,0.08485639224167675,42.462937773280245,0.004350294906407492,4.678873560972844,0.0074126375127762855,11.31548054910054,0.004369287497383268
131.83333333333334,20,78.19277793769203,10397963.201309578,1.039796320130958,0.001959721417047565,6.072691113851081,1.0540350678568264,0.3002818724170898,94.46097228192191,0.004275509504030729,7.390816364380341,0.013009480898167124,2366.6125439080774,0.0042507085121183405,1703.9513360955173,0.004250741090362316,1.1068404198993858,0.08612188924157838,42.56228837375711,0.0042583456079828,4.657302001834582,0.0071079535017417005,11.335303042896703,0.004275456942552208
131.875,21,74.44940977102755,9701263.546507735,0.9701263546507735,0.0009057656826424694,5.685108383891287,1.4000855940838361,0.3001808270595218,94.79288600400274,0.004200936480884608,7.3654651599517384,0.012515865873370353,2376.5161204141896,0.004203146618473162,1711.070298973581,0.0042030963144828295,1.1170000193545981,0.08210625216731192,42.72914895330306,0.004198830937258193,4.653141040802567,0.006894226581370459,11.37511466740497,0.004200874614776909
131.91666666666666,22,81.74099760788205,9101570.206557374,0.9101570206557374,-0.0014212404622099334,5.438297542852615,1.424875945625387,0.3,95.29582977449249,0.00418563515763769,7.4039695035940785,0.011941150384535163,2389.155338982706,0.004216824154349446,1720.1703403215777,0.0042164591535302125,1.0957117815493147,0.07792525250191061,42.95619874571695,0.004200858328348693,4.677469233429256,0.006623083815791899,11.435442104301032,0.00418551605766785
